_key,cik_str,ticker,title
579,313216,PHG,KONINKLIJKE PHILIPS NV
580,1094285,TDY,TELEDYNE TECHNOLOGIES INC
581,1159508,DB,DEUTSCHE BANK AKTIENGESELLSCHAFT
582,1809587,BEKE,KE Holdings Inc.
583,1145197,PODD,INSULET CORP
584,1126328,PFG,PRINCIPAL FINANCIAL GROUP INC
585,9389,BALL,BALL Corp
586,1353283,SPLK,SPLUNK INC
587,859737,HOLX,HOLOGIC INC
588,749098,MGA,MAGNA INTERNATIONAL INC
589,1285785,MOS,MOSAIC CO
590,1524472,XYL,Xylem Inc.
591,103379,VFC,V F CORP
592,1397911,LPLA,LPL Financial Holdings Inc.
593,21076,CLX,CLOROX CO /DE/
594,1048477,BMRN,BIOMARIN PHARMACEUTICAL INC
595,764478,BBY,BEST BUY CO INC
596,939383,TSGTY,TSINGTAO BREWERY CO LTD /FI
597,877212,ZBRA,ZEBRA TECHNOLOGIES CORP
598,1025378,WPC,W. P. Carey Inc.
599,1175454,FLT,FLEETCOR TECHNOLOGIES INC
600,943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP
601,1033767,UMC,UNITED MICROELECTRONICS CORP
602,811250,HLDCY,HENDERSON LAND DEVELOPMENT COMPANY LTD /FI
603,860731,TYL,TYLER TECHNOLOGIES INC
604,1022079,DGX,QUEST DIAGNOSTICS INC
605,1564408,SNAP,Snap Inc
606,1567094,CNHI,CNH Industrial N.V.
607,864749,TRMB,TRIMBLE INC.
608,1137789,STX,Seagate Technology Holdings plc
609,91576,KEY,KEYCORP /NEW/
610,1038683,RYAAY,RYANAIR HOLDINGS PLC
611,1660134,OKTA,"Okta, Inc."
612,746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC
613,1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC."
614,1437771,SNMRY,Snam Rete Gas SpA
615,1758730,TW,Tradeweb Markets Inc.
616,721371,CAH,CARDINAL HEALTH INC
617,1269238,TCOM,Trip.com Group Ltd
618,1601712,SYF,Synchrony Financial
619,813828,PARA,Paramount Global
620,1319161,WMG,Warner Music Group Corp.
621,711404,COO,"COOPER COMPANIES, INC."
622,886986,TECK,TECK RESOURCES LTD
623,11544,WRB,BERKLEY W R CORP
624,879169,INCY,INCYTE CORP
625,23217,CAG,CONAGRA BRANDS INC.
626,51434,IP,INTERNATIONAL PAPER CO /NEW/
627,813762,IEP,ICAHN ENTERPRISES L.P.
628,947484,ACGL,ARCH CAPITAL GROUP LTD.
629,1474735,GNRC,GENERAC HOLDINGS INC.
630,1013237,FDS,FACTSET RESEARCH SYSTEMS INC
631,52988,J,JACOBS ENGINEERING GROUP INC /DE/
632,1096343,MKL,MARKEL CORP
633,1492426,HZNP,Horizon Therapeutics Public Ltd Co
634,8818,AVY,Avery Dennison Corp
635,97210,TER,"TERADYNE, INC"
636,1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD
637,1324424,EXPE,"Expedia Group, Inc."
638,1002047,NTAP,"NetApp, Inc."
639,874761,AES,AES CORP
640,832101,IEX,IDEX CORP /DE/
641,1011218,SWMAY,SWEDISH MATCH CORP
642,12208,BIO,"BIO-RAD LABORATORIES, INC."
643,1170010,KMX,CARMAX INC
644,93556,SWK,"STANLEY BLACK & DECKER, INC."
645,1711269,EVRG,"Evergy, Inc."
646,1447669,TWLO,TWILIO INC
647,1020569,IRM,IRON MOUNTAIN INC
648,790051,CSL,CARLISLE COMPANIES INC
649,20286,CINF,CINCINNATI FINANCIAL CORP
650,4281,HWM,Howmet Aerospace Inc.
651,1323404,WPM,Wheaton Precious Metals Corp.
652,940944,DRI,DARDEN RESTAURANTS INC
653,1190723,TS,TENARIS SA
654,1086222,AKAM,AKAMAI TECHNOLOGIES INC
655,1552033,TRU,TransUnion
656,101778,MRO,MARATHON OIL CORP
657,1786352,BILL,"Bill.com Holdings, Inc."
658,1506293,PINS,"PINTEREST, INC."
659,1402436,SSNC,SS&C Technologies Holdings Inc
660,1101302,ENTG,ENTEGRIS INC
661,779152,JKHY,HENRY JACK & ASSOCIATES INC
662,352541,LNT,ALLIANT ENERGY CORP
663,945841,POOL,POOL CORP
664,33213,EQT,EQT Corp
665,731802,ATO,ATMOS ENERGY CORP
666,1751008,APP,AppLovin Corp
667,1066119,VIV,TELEFONICA BRASIL S.A.
668,1065696,LKQ,LKQ CORP
669,106040,WDC,WESTERN DIGITAL CORP
670,16732,CPB,CAMPBELL SOUP CO
671,1261333,DOCU,"DOCUSIGN, INC."
672,1810806,U,Unity Software Inc.
673,1093691,PLUG,PLUG POWER INC
674,1562401,AMH,American Homes 4 Rent
675,1646972,ACI,"Albertsons Companies, Inc."
676,1389170,TRGP,Targa Resources Corp.
677,842023,TECH,BIO-TECHNE Corp
678,906345,CPT,CAMDEN PROPERTY TRUST
679,765880,PEAK,"HEALTHPEAK PROPERTIES, INC."
680,1527249,PRDSY,Prada S.p.A./ADR
681,1159510,CS,CREDIT SUISSE GROUP AG
682,74208,UDR,"UDR, Inc."
683,946581,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC
684,1591698,PCTY,Paylocity Holding Corp
685,29989,OMC,OMNICOM GROUP INC.
686,1022671,STLD,STEEL DYNAMICS INC
687,1669414,SMPNY,"Sompo Japan Nipponkoa Holdings, Inc./ADR"
688,906163,NVR,NVR INC
689,1263043,SHG,SHINHAN FINANCIAL GROUP CO LTD
690,1438077,JRONY,Jeronimo Martins SGPS SA
691,1003935,NICE,NICE Ltd.
692,91419,SJM,J M SMUCKER Co
693,1370637,ETSY,ETSY INC
694,1286681,DPZ,DOMINOS PIZZA INC
695,915191,FRFHF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
696,1855612,GRAB,Grab Holdings Ltd
697,38777,BEN,FRANKLIN RESOURCES INC
698,857005,PTC,PTC INC.
699,889132,PKX,POSCO HOLDINGS INC.
700,730272,RGEN,REPLIGEN CORP
701,1897982,AZPN,"Aspen Technology, Inc."
702,748954,ATLKY,ATLAS COPCO AB
703,1041668,ZNH,CHINA SOUTHERN AIRLINES CO LTD
704,1787425,XP,XP Inc.
705,849399,NLOK,NortonLifeLock Inc.
706,1336920,LDOS,"Leidos Holdings, Inc."
707,1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC."
708,217346,TXT,TEXTRON INC
709,1445930,KB,KB Financial Group Inc.
710,895417,ELS,EQUITY LIFESTYLE PROPERTIES INC
711,1883085,PGY,Pagaya Technologies Ltd.
712,1560385,LSXMA,Liberty Media Corp
713,37785,FMC,FMC CORP
714,1037540,BXP,BOSTON PROPERTIES INC
715,789570,MGM,MGM Resorts International
716,1144519,BG,BUNGELTD
717,879101,KIM,KIMCO REALTY CORP
718,932872,SJR,SHAW COMMUNICATIONS INC
719,815094,ABMD,ABIOMED INC
720,814547,FICO,FAIR ISAAC CORP
721,72331,NDSN,NORDSON CORP
722,60086,L,LOEWS CORP
723,78128,WTRG,"Essential Utilities, Inc."
724,1811074,TPL,Texas Pacific Land Corp
725,1326380,GME,GameStop Corp.
726,1070750,HST,"HOST HOTELS & RESORTS, INC."
727,314590,SSL,SASOL LTD
728,1575965,GLPI,"Gaming & Leisure Properties, Inc."
729,1122411,ASX,"ASE Technology Holding Co., Ltd."
730,75677,PKG,PACKAGING CORP OF AMERICA
731,815097,CCL,CARNIVAL CORP
732,1609711,GDDY,GoDaddy Inc.
733,1495686,ZSHGY,Zhongsheng Group Holdings Limited/ADR/
734,1483994,HTHT,H World Group Ltd
735,877890,CTXS,CITRIX SYSTEMS INC
736,1527166,CG,Carlyle Group Inc.
737,909327,SUZ,Suzano S.A.
738,1443646,BAH,Booz Allen Hamilton Holding Corp
739,100517,UAL,"United Airlines Holdings, Inc."
740,1374310,CBOE,"Cboe Global Markets, Inc."
741,910631,KOF,COCA COLA FEMSA SAB DE CV
742,896076,MGDDY,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI
743,798941,FCNCA,FIRST CITIZENS BANCSHARES INC /DE/
744,1158838,ATEYY,ADVANTEST CORP
745,941221,ICL,ICL Group Ltd.
746,1127248,EMRAF,EMERA INC
747,1411579,AMC,"AMC ENTERTAINMENT HOLDINGS, INC."
748,1262823,WLK,WESTLAKE CORP
749,36966,FHN,FIRST HORIZON CORP
750,818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD
751,1792044,VTRS,Viatris Inc
752,1111711,NI,NISOURCE INC.
753,1604028,WMS,"ADVANCED DRAINAGE SYSTEMS, INC."
754,1773383,DT,"Dynatrace, Inc."
755,1792580,OVV,Ovintiv Inc.
756,1306830,CE,Celanese Corp
757,96943,TFX,TELEFLEX INC
758,91440,SNA,Snap-on Inc
759,1734722,PATH,"UiPath, Inc."
760,62996,MAS,MASCO CORP /DE/
761,1288784,SBNY,Signature Bank Corp
762,24545,TAP,MOLSON COORS BEVERAGE CO
763,806968,WPP,WPP plc
764,1158449,AAP,ADVANCE AUTO PARTS INC
765,915389,EMN,EASTMAN CHEMICAL CO
766,1604778,QRVO,"Qorvo, Inc."
767,1031308,BSY,BENTLEY SYSTEMS INC
768,916540,DAR,DARLING INGREDIENTS INC.
769,1487533,JXHLY,"ENEOS Holdings, Inc./ADR"
770,1030475,CEA,CHINA EASTERN AIRLINES CORP LTD
771,1849253,RYAN,"RYAN SPECIALTY HOLDINGS, INC."
772,845982,SNN,SMITH & NEPHEW PLC
773,110621,RPM,RPM INTERNATIONAL INC/DE/
774,51644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC."
775,1428439,ROKU,"ROKU, INC"
776,1333986,EQH,"Equitable Holdings, Inc."
777,1679273,LW,"Lamb Weston Holdings, Inc."
778,48898,HUBB,HUBBELL INC
779,42888,GGG,GRACO INC
780,1043219,NLY,ANNALY CAPITAL MANAGEMENT INC
781,1445475,BOUYY,Bouygues SA
782,1274494,FSLR,"FIRST SOLAR, INC."
783,922621,ERIE,ERIE INDEMNITY CO
784,18926,LUMN,"Lumen Technologies, Inc."
785,861884,RS,RELIANCE STEEL & ALUMINUM CO
786,1163653,NMR,NOMURA HOLDINGS INC
787,1219601,CCK,CROWN HOLDINGS INC
788,775368,Y,ALLEGHANY CORP /DE
789,1015820,QGEN,QIAGEN N.V.
790,895126,CHK,CHESAPEAKE ENERGY CORP
791,858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
792,1159152,JHX,James Hardie Industries plc
793,1100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC."
794,1378789,AER,AerCap Holdings N.V.
795,1831097,AGL,"agilon health, inc."
796,944314,LSI,"LIFE STORAGE, INC."
797,1333141,FMS,Fresenius Medical Care AG & Co. KGaA
798,910606,REG,REGENCY CENTERS CORP
799,1433270,AR,ANTERO RESOURCES Corp
800,1001290,BAP,CREDICORP LTD
801,1749723,NFE,New Fortress Energy Inc.
802,21175,CNA,CNA FINANCIAL CORP
803,105016,WSO,WATSCO INC
804,932477,LNVGY,LENOVO GROUP LTD
805,887225,KEP,KOREA ELECTRIC POWER CORP
806,1841666,APA,APA Corp
807,1316835,BLDR,"Builders FirstSource, Inc."
808,1042046,AFG,AMERICAN FINANCIAL GROUP INC
809,1298675,CUBE,CubeSmart
810,4457,UHAL,AMERCO /NV/
811,46080,HAS,"HASBRO, INC."
812,1570585,LBTYA,Liberty Global plc
813,1125259,CUK,CARNIVAL PLC
814,1533945,BNTGY,Brenntag AG/ADR
815,1062579,DOX,AMDOCS LTD
816,1579298,BURL,"Burlington Stores, Inc."
817,1692819,VST,Vistra Corp.
818,1002638,OTEX,OPEN TEXT CORP
819,1027664,ESLT,ELBIT SYSTEMS LTD
820,1126975,MMP,"Magellan Midstream Partners, L.P."
821,1331875,FNF,"Fidelity National Financial, Inc."
822,719955,WSM,WILLIAMS SONOMA INC
823,1289419,MORN,"Morningstar, Inc."
824,1000228,HSIC,HENRY SCHEIN INC
825,1868726,OLPX,"OLAPLEX HOLDINGS, INC."
826,1590895,CZR,"Caesars Entertainment, Inc."
827,1689813,BHVN,Biohaven Pharmaceutical Holding Co Ltd.
828,1090425,LAMR,LAMAR ADVERTISING CO/NEW
829,1009001,CCJ,CAMECO CORP
830,1732845,WRK,WestRock Co
831,40729,ALLY,Ally Financial Inc.
832,1504122,PTBRY,PT Bank Negara Indonesia (Persero) Tbk/ADR
833,1423902,WES,"Western Midstream Partners, LP"
834,28412,CMA,COMERICA INC /NEW/
835,884887,RCL,ROYAL CARIBBEAN CRUISES LTD
836,89089,SCI,SERVICE CORP INTERNATIONAL
837,895419,WOLF,"WOLFSPEED, INC."
838,1564708,NWSA,NEWS CORP
839,1287750,ARCC,ARES CAPITAL CORP
840,1657853,HTZ,"HERTZ GLOBAL HOLDINGS, INC"
841,1001082,DISH,DISH Network CORP
842,1048695,FFIV,"F5, INC."
843,1095073,RE,EVEREST RE GROUP LTD
844,1278021,MKTX,MARKETAXESS HOLDINGS INC
845,1725057,CDAY,Ceridian HCM Holding Inc.
846,1627014,BKI,"Black Knight, Inc."
847,822416,PHM,PULTEGROUP INC/MI/
848,868857,ACM,AECOM
849,1161611,ACH,ALUMINUM CORP OF CHINA LTD
850,914475,NBIX,NEUROCRINE BIOSCIENCES INC
851,1820953,AFRM,"Affirm Holdings, Inc."
852,1069157,EWBC,EAST WEST BANCORP INC
853,1780232,GFL,GFL Environmental Inc.
854,1639327,GSHN,"Gushen, Inc"
855,1571283,REXR,"Rexford Industrial Realty, Inc."
856,1082554,UTHR,UNITED THERAPEUTICS Corp
857,1127055,VIVHY,VIVENDI
858,1653482,GTLB,Gitlab Inc.
859,91142,AOS,SMITH A O CORP
860,1507079,FND,"Floor & Decor Holdings, Inc."
861,873303,SRPT,"Sarepta Therapeutics, Inc."
862,6201,AAL,American Airlines Group Inc.
863,1557860,GLOB,Globant S.A.
864,1552653,REMYY,Remy Cointreau/ADR
865,1764046,CLVT,CLARIVATE Plc
866,1816007,LU,Lufax Holding Ltd
867,1174169,AQN,ALGONQUIN POWER & UTILITIES CORP.
868,1177394,SNX,TD SYNNEX CORP
869,1287865,MPW,MEDICAL PROPERTIES TRUST INC
870,320335,GL,GLOBE LIFE INC.
871,1232524,JAZZ,Jazz Pharmaceuticals plc
872,1032975,LOGI,LOGITECH INTERNATIONAL S.A.
873,764065,CLF,CLEVELAND-CLIFFS INC.
874,1531152,BJ,"BJ's Wholesale Club Holdings, Inc."
875,1446597,DQJCY,Don Quijote Holdings Co Ltd
876,1013871,NRG,"NRG ENERGY, INC."
877,1436794,KKOYY,Kesko OYJ
878,1588823,TFII,TFI International Inc.
879,1699838,CFLT,"Confluent, Inc."
880,1739104,ELAN,Elanco Animal Health Inc
881,1723690,BILI,Bilibili Inc.
882,1161125,BCH,BANK OF CHILE
883,1463172,ZEN,"Zendesk, Inc."
884,1468174,H,Hyatt Hotels Corp
885,812011,MTN,VAIL RESORTS INC
886,1880661,TPG,TPG Inc.
887,1864163,INTR,"Inter & Co, Inc."
888,1617640,ZG,"ZILLOW GROUP, INC."
889,1109354,BRKR,BRUKER CORP
890,1056696,MANH,MANHATTAN ASSOCIATES INC
891,1846832,DLO,dLocal Ltd
892,908255,BWA,BORGWARNER INC
893,930826,SLVYY,SOLVAY S A /ADR/
894,1671750,DSCSY,Disco Corporation/ADR
895,737758,TTC,TORO CO
896,82811,RRX,REGAL REXNORD CORP
897,1283630,ACC,AMERICAN CAMPUS COMMUNITIES INC
898,1584509,ARMK,Aramark
899,1043604,JNPR,JUNIPER NETWORKS INC
900,1579241,ALLE,Allegion plc
901,1650164,TOST,"Toast, Inc."
902,1267238,AIZ,"ASSURANT, INC."
903,723612,CAR,"AVIS BUDGET GROUP, INC."
904,106640,WHR,WHIRLPOOL CORP /DE/
905,769218,AEG,AEGON NV
906,1467623,DBX,"DROPBOX, INC."
907,1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC."
908,1783879,HOOD,"Robinhood Markets, Inc."
909,1647088,WSC,WillScot Mobile Mini Holdings Corp.
910,1062066,ALSMY,ALSTOM
911,1015650,SKM,SK TELECOM CO LTD
912,1093557,DXCM,DEXCOM INC
913,1474432,PSTG,"Pure Storage, Inc."
914,1135951,RDY,DR REDDYS LABORATORIES LTD
915,1519751,FBHS,"Fortune Brands Home & Security, Inc."
916,842162,LEA,LEAR CORP
917,1842827,BZ,Kanzhun Ltd
918,1898496,GETY,"Getty Images Holdings, Inc."
919,855658,LSCC,LATTICE SEMICONDUCTOR CORP
920,1327068,USO,"United States Oil Fund, LP"
921,1675149,AA,Alcoa Corp
922,701985,BBWI,"Bath & Body Works, Inc."
923,1492691,KNX,Knight-Swift Transportation Holdings Inc.
924,1069202,LII,LENNOX INTERNATIONAL INC
925,1019849,PAG,"PENSKE AUTOMOTIVE GROUP, INC."
926,1116132,TPR,"TAPESTRY, INC."
927,1611052,PCOR,"PROCORE TECHNOLOGIES, INC."
928,1398659,G,Genpact LTD
929,315213,RHI,ROBERT HALF INTERNATIONAL INC.
930,937556,MASI,MASIMO CORP
931,1385535,GLPEY,"Galp Energia, SGPS, S.A."
932,1837240,SYM,Symbotic Inc.
933,764622,PNW,PINNACLE WEST CAPITAL CORP
934,1600520,JPXGY,"Japan Exchange Group, Inc./ADR"
935,22356,CBSH,COMMERCE BANCSHARES INC /MO/
936,1172724,GFI,GOLD FIELDS LTD
937,1037976,JLL,JONES LANG LASALLE INC
938,910521,DECK,DECKERS OUTDOOR CORP
939,1012100,SEE,SEALED AIR CORP/DE
940,1450206,ASEKY,"Aisin Seiki Co., Ltd./ADR"
941,39263,CFR,"CULLEN/FROST BANKERS, INC."
942,1838413,YMM,Full Truck Alliance Co. Ltd.
943,1437672,PRYMY,Prysmian S.p.A.
944,814453,NWL,NEWELL BRANDS INC.
945,1455863,COLD,AMERICOLD REALTY TRUST
946,1642896,IOT,Samsara Inc.
947,1370946,OC,Owens Corning
948,59558,LNC,LINCOLN NATIONAL CORP
949,884614,UGI,UGI CORP /PA/
950,914208,IVZ,Invesco Ltd.
951,1023128,LAD,LITHIA MOTORS INC
952,34903,FRT,FEDERAL REALTY INVESTMENT TRUST
953,898293,JBL,JABIL INC
954,1707753,ESTC,Elastic N.V.
955,851205,CGNX,COGNEX CORP
956,1173382,CAE,CAE INC
957,1124140,EXAS,EXACT SCIENCES CORP
958,77360,PNR,PENTAIR plc
959,201533,CMS-PB,CONSUMERS ENERGY CO
960,1883685,DKNG,DraftKings Inc.
961,1073404,GGB,GERDAU S.A.
962,1069183,AXON,"AXON ENTERPRISE, INC."
963,1690820,CVNA,CARVANA CO.
964,751364,NNN,"NATIONAL RETAIL PROPERTIES, INC."
965,898174,RGA,REINSURANCE GROUP OF AMERICA INC
966,59527,LECO,LINCOLN ELECTRIC HOLDINGS INC
967,1710583,SWCH,"Switch, Inc."
968,352915,UHS,UNIVERSAL HEALTH SERVICES INC
969,1288847,FIVN,"Five9, Inc."
970,1089063,DKS,"DICK'S SPORTING GOODS, INC."
971,1294591,RKUNY,"Rakuten Group, Inc."
972,1492633,NLSN,Nielsen Holdings plc
973,866374,FLEX,FLEX LTD.
974,109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
975,801337,WBS,WEBSTER FINANCIAL CORP
976,1645113,NVCR,NovoCure Ltd
977,96223,JEF,Jefferies Financial Group Inc.
978,1021635,OGE,OGE ENERGY CORP.
979,927066,DVA,DAVITA INC.
980,1348036,AVLR,"AVALARA, INC."
981,769520,MIDD,MIDDLEBY Corp
982,1825155,TIXT,TELUS International (Cda) Inc.
983,20212,CHDN,Churchill Downs Inc
984,1212545,WAL,WESTERN ALLIANCE BANCORPORATION
985,1632127,CABO,"Cable One, Inc."
986,1821825,OGN,Organon & Co.
987,880266,AGCO,AGCO CORP /DE
988,818479,XRAY,DENTSPLY SIRONA Inc.
989,100826,UELMO,UNION ELECTRIC CO
990,63276,MAT,MATTEL INC /DE/
991,1618673,PFGC,Performance Food Group Co
992,1756497,CHNG,Change Healthcare Inc.
993,1402388,WFG,"WEST FRASER TIMBER CO., LTD"
994,1642545,SWAV,"Shockwave Medical, Inc."
995,1142417,NXST,"NEXSTAR MEDIA GROUP, INC."
996,888491,OHI,OMEGA HEALTHCARE INVESTORS INC
997,1308547,DLB,"Dolby Laboratories, Inc."
998,1710864,MSSMY,Misumi Group Inc./ADR
999,936395,CIEN,CIENA CORP
1000,1446418,MTLHY,Mitsubishi Chemical Holdings Corp
1001,851968,MHK,MOHAWK INDUSTRIES INC
1002,1177609,FIVE,"FIVE BELOW, INC"
1003,315852,RRC,RANGE RESOURCES CORP
1004,1747748,XM,Qualtrics International Inc.
1005,74303,OLN,OLIN Corp
1006,1070423,PAA,PLAINS ALL AMERICAN PIPELINE LP
1007,938323,PSO,PEARSON PLC
1008,831641,TTEK,TETRA TECH INC
1009,1516513,DOCS,"Doximity, Inc."
1010,726958,CASY,CASEYS GENERAL STORES INC
1011,94845,LEVI,LEVI STRAUSS & CO
1012,1046102,RBA,RITCHIE BROS AUCTIONEERS INC
1013,1538990,STOR,STORE CAPITAL Corp
1014,1174922,WYNN,WYNN RESORTS LTD
1015,1341766,CELH,"Celsius Holdings, Inc."
1016,1616707,W,Wayfair Inc.
1017,1465128,STWD,"STARWOOD PROPERTY TRUST, INC."
1018,1583708,S,"SentinelOne, Inc."
1019,350894,SEIC,SEI INVESTMENTS CO
1020,1801198,LEGN,Legend Biotech Corp
1021,1027552,BSAC,BANCO SANTANDER CHILE
1022,1789832,HESM,Hess Midstream LP
1023,1786909,SBSW,Sibanye Stillwater Ltd
1024,1071371,CIB,BANCOLOMBIA SA
1025,49600,EGP,EASTGROUP PROPERTIES INC
1026,1866581,BROS,Dutch Bros Inc.
1027,1379481,MDIBY,Mediobanca - Banca di Credito Finanziario SpA
1028,892553,GTLS,CHART INDUSTRIES INC
1029,1910851,RCM,R1 RCM Inc. /DE
1030,1309108,WEX,WEX Inc.
1031,1520697,ACHC,"Acadia Healthcare Company, Inc."
1032,1665918,USFD,US Foods Holding Corp.
1033,1528849,RH,RH
1034,1698287,BSMX,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico"
1035,1378992,BERY,"BERRY GLOBAL GROUP, INC."
1036,1430162,CSAN,Cosan S.A.
1037,1703056,ADT,ADT Inc.
1038,7332,SWN,SOUTHWESTERN ENERGY CO
1039,1530721,CPRI,Capri Holdings Ltd
1040,7536,ARW,ARROW ELECTRONICS INC
1041,1858985,ONON,On Holding AG
1042,1791863,BEPC,Brookfield Renewable Corp
1043,802481,PPC,PILGRIMS PRIDE CORP
1044,1469367,RUN,Sunrun Inc.
1045,885550,CACC,CREDIT ACCEPTANCE CORP
1046,1564406,OSH,"Oak Street Health, Inc."
1047,1069878,TREX,TREX CO INC
1048,1771917,KRTX,"Karuna Therapeutics, Inc."
1049,1744676,TME,Tencent Music Entertainment Group
1050,1347557,PAC,Pacific Airport Group
1051,5513,UNM,Unum Group
1052,19584,CHE,CHEMED CORP
1053,1477294,ST,Sensata Technologies Holding plc
1054,1357615,KBR,"KBR, INC."
1055,931015,PII,Polaris Inc.
1056,1720671,HCP,"HashiCorp, Inc."
1057,1803599,CNXC,Concentrix Corp
1058,1034670,ALV,AUTOLIV INC
1059,1037038,RL,RALPH LAUREN CORP
1060,1610950,SYNH,"Syneos Health, Inc."
1061,1800227,IAC,IAC/InterActiveCorp
1062,1618563,NSA,National Storage Affiliates Trust
1063,1447113,MIUFY,"Mitsubishi UFJ Lease & Finance Co., Ltd."
1064,1049183,ACCYY,ACCOR
1065,896622,ATR,"APTARGROUP, INC."
1066,1759509,LYFT,"Lyft, Inc."
1067,1324948,ROLL,RBC Bearings INC
1068,1801368,MP,MP Materials Corp. / DE
1069,1224306,ISDAY,ISRAEL DISCOUNT BANK LTD
1070,1799208,DNB,"Dun & Bradstreet Holdings, Inc."
1071,1603145,NEP,"NEXTERA ENERGY PARTNERS, LP"
1072,921825,FR,FIRST INDUSTRIAL REALTY TRUST INC
1073,74260,ORI,OLD REPUBLIC INTERNATIONAL CORP
1074,70318,THC,TENET HEALTHCARE CORP
1075,939767,EXEL,"EXELIXIS, INC."
1076,1830043,BMBL,Bumble Inc.
1077,820318,IIVI,II-VI INC
1078,1436786,OUKPY,Outotec OYJ
1079,350698,AN,"AUTONATION, INC."
1080,892450,KT,KT CORP
1081,85535,RGLD,ROYAL GOLD INC
1082,1408075,GPK,GRAPHIC PACKAGING HOLDING CO
1083,1481045,DSEEY,Daiwa Securities Group Inc.
1084,1338065,DCP,"DCP Midstream, LP"
1085,1513845,YNDX,Yandex N.V.
1086,1581068,BRX,Brixmor Property Group Inc.
1087,78150,PHI,PLDT Inc.
1088,1021860,NOV,NOV Inc.
1089,1766363,EDR,"Endeavor Group Holdings, Inc."
1090,1291733,GOL,Gol Intelligent Airlines Inc.
1091,1820877,AIRC,Apartment Income REIT Corp.
1092,1637207,PLNT,"Planet Fitness, Inc."
1093,929008,WCC,WESCO INTERNATIONAL INC
1094,1067428,AU,ANGLOGOLD ASHANTI LTD
1095,29644,DCI,DONALDSON Co INC
1096,1264136,WF,WOORI FINANCIAL GROUP INC.
1097,1757073,NVST,Envista Holdings Corp
1098,1823239,MRVI,"MARAVAI LIFESCIENCES HOLDINGS, INC."
1099,1528396,GWRE,"Guidewire Software, Inc."
1100,1068851,PB,PROSPERITY BANCSHARES INC
1101,1166003,XPO,"XPO Logistics, Inc."
1102,1573516,MUSA,Murphy USA Inc.
1103,1342874,TX,Ternium S.A.
1104,16058,CACI,CACI INTERNATIONAL INC /DE/
1105,1688568,DXC,DXC Technology Co
1106,20520,FYBR,"Frontier Communications Parent, Inc."
1107,1049502,MKSI,MKS INSTRUMENTS INC
1108,216228,ITT,ITT INC.
1109,1845338,MNDY,monday.com Ltd.
1110,1698990,MGY,Magnolia Oil & Gas Corp
1111,1489079,ADOOY,Adaro Energy PT/ADR/
1112,1529192,VIPS,Vipshop Holdings Ltd
1113,355811,GNTX,GENTEX CORP
1114,1076378,CX,CEMEX SAB DE CV
1115,1365135,WU,Western Union CO
1116,1330568,SLV,iShares Silver Trust
1117,1423689,AGNC,AGNC Investment Corp.
1118,1633931,BLD,TopBuild Corp
1119,874015,IONS,IONIS PHARMACEUTICALS INC
1120,1783398,UWMC,UWM Holdings Corp
1121,1868778,INFA,Informatica Inc.
1122,12659,HRB,H&R BLOCK INC
1123,1828182,SGFY,"Signify Health, Inc."
1124,70145,NFG,NATIONAL FUEL GAS CO
1125,1520006,MTDR,Matador Resources Co
1126,1818874,SOFI,"SoFi Technologies, Inc."
1127,1177702,SAIA,SAIA INC
1128,1633978,LITE,Lumentum Holdings Inc.
1129,1014739,OPCH,"Option Care Health, Inc."
1130,1024305,COTY,COTY INC.
1131,36029,FFIN,FIRST FINANCIAL BANKSHARES INC
1132,720672,SF,STIFEL FINANCIAL CORP
1133,1046311,CHH,CHOICE HOTELS INTERNATIONAL INC /DE
1134,1422183,FSK,FS KKR Capital Corp
1135,1237831,GMED,GLOBUS MEDICAL INC
1136,1321732,PEN,Penumbra Inc
1137,1170858,SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP
1138,1674416,CRSP,CRISPR Therapeutics AG
1139,1144215,AYI,ACUITY BRANDS INC
1140,1477449,TDOC,"Teladoc Health, Inc."
1141,1654126,ZIM,ZIM Integrated Shipping Services Ltd.
1142,1650729,SITE,"SiteOne Landscape Supply, Inc."
1143,889331,LFUS,LITTELFUSE INC /DE
1144,1289460,TXRH,"Texas Roadhouse, Inc."
1145,1786431,REYN,Reynolds Consumer Products Inc.
1146,1610466,SHLX,"Shell Midstream Partners, L.P."
1147,1159036,HALO,"HALOZYME THERAPEUTICS, INC."
